"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02363V03422","Consumer Item","UNIT","VALUE"
"CPM12","National Average Price","201708","2017 August","10590","Smoked salmon per kg","Euro","29.988"
"CPM12","National Average Price","201708","2017 August","10630","Full fat milk per 2 litre","Euro","1.695"
"CPM12","National Average Price","201708","2017 August","10640","Low fat milk per 1 litre","Euro","1.049"
"CPM12","National Average Price","201708","2017 August","10680","Irish cheddar per kg","Euro","10.284"
"CPM12","National Average Price","201708","2017 August","10730","Large eggs per half dozen","Euro","1.756"
"CPM12","National Average Price","201708","2017 August","10740","Medium eggs per half dozen","Euro","1.442"
"CPM12","National Average Price","201708","2017 August","10750","Butter per lb","Euro","2.95"
"CPM12","National Average Price","201708","2017 August","10840","Grapes per kg","Euro","4.94"
"CPM12","National Average Price","201708","2017 August","10850","Bananas per kg","Euro","1.411"
"CPM12","National Average Price","201708","2017 August","10910","Tomatoes per kg","Euro","3.106"
"CPM12","National Average Price","201708","2017 August","10920","Onions per kg","Euro","1.077"
"CPM12","National Average Price","201708","2017 August","10940","Broccoli per kg","Euro","2.886"
"CPM12","National Average Price","201708","2017 August","10950","Carrots per kg","Euro","1.291"
"CPM12","National Average Price","201708","2017 August","10960","Mushrooms per kg","Euro","3.951"
"CPM12","National Average Price","201708","2017 August","11040","Tomatoes tinned per 400g","Euro","0.873"
"CPM12","National Average Price","201708","2017 August","11090","Potatoes 2.5 kg","Euro","3.371"
"CPM12","National Average Price","201708","2017 August","11095","Potatoes 7.5 kg","Euro","5.944"
"CPM12","National Average Price","201708","2017 August","11100","Potatoes 10 kg","Euro",""
"CPM12","National Average Price","201708","2017 August","11150","White granulated sugar per 1 kg","Euro","1.308"
"CPM12","National Average Price","201708","2017 August","11160","Jam per lb","Euro","1.279"
"CPM12","National Average Price","201708","2017 August","11180","Marmalade per lb","Euro","1.817"
"CPM12","National Average Price","201708","2017 August","11570","Tea bags per 80","Euro","2.691"
"CPM12","National Average Price","201708","2017 August","11640","Orange juice per litre","Euro","1.431"
"CPM12","National Average Price","201708","2017 August","11680","Whiskey - take home (70cl bottle)","Euro","25.344"
"CPM12","National Average Price","201708","2017 August","11690","Brandy - take home (70cl bottle)","Euro","31.146"
"CPM12","National Average Price","201708","2017 August","11700","Vodka - take home (70cl bottle)","Euro","19.027"
"CPM12","National Average Price","201708","2017 August","11710","Cream liqueur - take home (70cl bottle)","Euro","16.429"
"CPM12","National Average Price","201708","2017 August","11730","Wine - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","201708","2017 August","11740","Cider - take home (50cl can)","Euro","2.055"
"CPM12","National Average Price","201708","2017 August","11750","Sherry - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","201708","2017 August","11760","Lager - take home (50cl can)","Euro","1.986"
"CPM12","National Average Price","201708","2017 August","11780","Stout - take home (50cl can)","Euro","2.294"
"CPM12","National Average Price","201708","2017 August","11790","Filtered cigarettes per 20 pk","Euro","11.365"
"CPM12","National Average Price","201708","2017 August","12160","Stout - draught bar (1 pint)","Euro","4.479"
"CPM12","National Average Price","201708","2017 August","12170","Lager - draught bar (1 pint)","Euro","4.863"
"CPM12","National Average Price","201708","2017 August","12180","Lager - bar (33cl bottle)","Euro","4.782"
"CPM12","National Average Price","201708","2017 August","12190","Cider - draught bar (1 pint)","Euro","4.943"
"CPM12","National Average Price","201708","2017 August","12200","Ale - draught bar (1 pint)","Euro","4.536"
"CPM12","National Average Price","201708","2017 August","12210","Cider - bar (33cl bottle)","Euro","4.923"
"CPM12","National Average Price","201708","2017 August","12220","Flavoured alcoholic drink - bar (275ml bottle)","Euro","5.455"
"CPM12","National Average Price","201708","2017 August","12230","Whiskey - bar (single) per ½ glass","Euro","4.292"
"CPM12","National Average Price","201708","2017 August","12240","Brandy - bar (single) per ½ glass","Euro","4.75"
"CPM12","National Average Price","201708","2017 August","12250","Vodka - bar (single) per ½ glass","Euro","4.328"
"CPM12","National Average Price","201708","2017 August","12270","Wine - bar (187ml bottle)","Euro",""
"CPM12","National Average Price","201708","2017 August","30180","Diesel per litre","Euro","1.198"
"CPM12","National Average Price","201708","2017 August","30190","Petrol - unleaded per litre","Euro","1.32"
"CPM12","National Average Price","201708","2017 August","30400","Cinema fee","Euro","9.461"
"CPM12","National Average Price","201708","2017 August","30410","Nightclubs fee","Euro","9.156"
"CPM12","National Average Price","201708","2017 August","30690","Gent's dry cut fee","Euro","12.059"
"CPM12","National Average Price","201708","2017 August","30700","Gent's wash, cut, and blow dry fee","Euro",""
"CPM12","National Average Price","201708","2017 August","30720","Ladies' wash, cut and blow dry fee","Euro","39.025"
"CPM12","National Average Price","201709","2017 September","10020","White, self raising flour per 2 kg","Euro","2.217"
"CPM12","National Average Price","201709","2017 September","10030","Brown, wholemeal flour per 2 kg","Euro","2.923"
"CPM12","National Average Price","201709","2017 September","10040","Bread, white sliced pan, large (800g)","Euro","1.269"
"CPM12","National Average Price","201709","2017 September","10050","Bread, brown sliced pan, large (800g)","Euro","1.405"
"CPM12","National Average Price","201709","2017 September","10190","Spaghetti per 500g","Euro","1.054"
"CPM12","National Average Price","201709","2017 September","10280","Sirloin steak per kg","Euro","16.369"
"CPM12","National Average Price","201709","2017 September","10290","Striploin steak per kg","Euro","22.931"
"CPM12","National Average Price","201709","2017 September","10300","Roast beef - topside or rib per kg","Euro","13.716"
"CPM12","National Average Price","201709","2017 September","10310","Sliced / diced beef pieces per kg","Euro","10.429"
"CPM12","National Average Price","201709","2017 September","10320","Pork loin chops per kg","Euro","7.548"
"CPM12","National Average Price","201709","2017 September","10330","Pork steak per kg","Euro","8.943"
"CPM12","National Average Price","201709","2017 September","10340","Lamb - whole leg / half leg per kg","Euro","10.731"
"CPM12","National Average Price","201709","2017 September","10350","Lamb loin chops per kg","Euro","18.656"
"CPM12","National Average Price","201709","2017 September","10360","Lamb gigot chops per kg","Euro",""
"CPM12","National Average Price","201709","2017 September","10370","Uncooked chicken medium size 1.6kg","Euro","4.746"
"CPM12","National Average Price","201709","2017 September","10400","Lamb's liver per kg","Euro","5.729"
"CPM12","National Average Price","201709","2017 September","10410","Ham fillet per kg","Euro","5.685"
"CPM12","National Average Price","201709","2017 September","10420","Cooked ham per kg","Euro","17.751"
"CPM12","National Average Price","201709","2017 September","10440","Best back rashers per kg","Euro","10.002"
"CPM12","National Average Price","201709","2017 September","10450","Pork sausages per kg","Euro","6.06"
"CPM12","National Average Price","201709","2017 September","10520","Fresh fillet of whiting per kg","Euro",""
"CPM12","National Average Price","201709","2017 September","10530","Fresh fillet of cod per kg","Euro","16.71"
"CPM12","National Average Price","201709","2017 September","10540","Fresh salmon per kg","Euro","21.129"
"CPM12","National Average Price","201709","2017 September","10550","Fresh fillet of plaice per kg","Euro",""
"CPM12","National Average Price","201709","2017 September","10570","Fresh hake per kg","Euro","13.866"
"CPM12","National Average Price","201709","2017 September","10590","Smoked salmon per kg","Euro","30.011"
"CPM12","National Average Price","201709","2017 September","10630","Full fat milk per 2 litre","Euro","1.692"
"CPM12","National Average Price","201709","2017 September","10640","Low fat milk per 1 litre","Euro","1.047"
"CPM12","National Average Price","201709","2017 September","10680","Irish cheddar per kg","Euro","9.564"
"CPM12","National Average Price","201709","2017 September","10730","Large eggs per half dozen","Euro","1.747"
"CPM12","National Average Price","201709","2017 September","10740","Medium eggs per half dozen","Euro","1.445"
"CPM12","National Average Price","201709","2017 September","10750","Butter per lb","Euro","2.916"
"CPM12","National Average Price","201709","2017 September","10840","Grapes per kg","Euro","5.008"
"CPM12","National Average Price","201709","2017 September","10850","Bananas per kg","Euro","1.412"
"CPM12","National Average Price","201709","2017 September","10910","Tomatoes per kg","Euro","3.108"
"CPM12","National Average Price","201709","2017 September","10920","Onions per kg","Euro","1.079"
"CPM12","National Average Price","201709","2017 September","10940","Broccoli per kg","Euro","2.627"
"CPM12","National Average Price","201709","2017 September","10950","Carrots per kg","Euro","1.153"
"CPM12","National Average Price","201709","2017 September","10960","Mushrooms per kg","Euro","3.96"
"CPM12","National Average Price","201709","2017 September","11040","Tomatoes tinned per 400g","Euro","0.881"
"CPM12","National Average Price","201709","2017 September","11090","Potatoes 2.5 kg","Euro","3.278"
"CPM12","National Average Price","201709","2017 September","11095","Potatoes 7.5 kg","Euro","5.97"
"CPM12","National Average Price","201709","2017 September","11100","Potatoes 10 kg","Euro",""
"CPM12","National Average Price","201709","2017 September","11150","White granulated sugar per 1 kg","Euro","1.307"
"CPM12","National Average Price","201709","2017 September","11160","Jam per lb","Euro","1.253"
"CPM12","National Average Price","201709","2017 September","11180","Marmalade per lb","Euro","1.92"
"CPM12","National Average Price","201709","2017 September","11570","Tea bags per 80","Euro","2.67"
"CPM12","National Average Price","201709","2017 September","11640","Orange juice per litre","Euro","1.441"
"CPM12","National Average Price","201709","2017 September","11680","Whiskey - take home (70cl bottle)","Euro","26.027"
"CPM12","National Average Price","201709","2017 September","11690","Brandy - take home (70cl bottle)","Euro","31.356"
"CPM12","National Average Price","201709","2017 September","11700","Vodka - take home (70cl bottle)","Euro","19.349"
"CPM12","National Average Price","201709","2017 September","11710","Cream liqueur - take home (70cl bottle)","Euro","16.961"
"CPM12","National Average Price","201709","2017 September","11730","Wine - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","201709","2017 September","11740","Cider - take home (50cl can)","Euro","2.058"
"CPM12","National Average Price","201709","2017 September","11750","Sherry - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","201709","2017 September","11760","Lager - take home (50cl can)","Euro","1.991"
"CPM12","National Average Price","201709","2017 September","11780","Stout - take home (50cl can)","Euro","2.262"
"CPM12","National Average Price","201709","2017 September","11790","Filtered cigarettes per 20 pk","Euro","11.361"
"CPM12","National Average Price","201709","2017 September","12160","Stout - draught bar (1 pint)","Euro","4.478"
"CPM12","National Average Price","201709","2017 September","12170","Lager - draught bar (1 pint)","Euro","4.861"
"CPM12","National Average Price","201709","2017 September","12180","Lager - bar (33cl bottle)","Euro","4.781"
"CPM12","National Average Price","201709","2017 September","12190","Cider - draught bar (1 pint)","Euro","4.95"
"CPM12","National Average Price","201709","2017 September","12200","Ale - draught bar (1 pint)","Euro","4.537"
"CPM12","National Average Price","201709","2017 September","12210","Cider - bar (33cl bottle)","Euro","4.925"
"CPM12","National Average Price","201709","2017 September","12220","Flavoured alcoholic drink - bar (275ml bottle)","Euro","5.462"
"CPM12","National Average Price","201709","2017 September","12230","Whiskey - bar (single) per ½ glass","Euro","4.293"
